1129	0.735514588	-1.26516886
1453	0.741686528	-1.251902276
1581	0.737969266	-1.250337266
1605	0.738175804	-1.252662197
1701	0.738325586	-1.246146364
1757	0.73585192	-1.24798523
1801	0.741851301	-1.241446271
1906	0.740839185	-1.239637599
1923	0.742762854	-1.238646723
2026	0.737438328	-1.242159383
2191	0.737314848	-1.238042605
2301	0.734477391	-1.239464605
2359	0.734924276	-1.235170277
2364	0.732552779	-1.234040178
2379	0.73324123	-1.240031828
2571	0.729204107	-1.234693112
2747	0.726789345	-1.238955781
2760	0.731954176	-1.245265267
2767	0.731382556	-1.239774326
2886	0.727501672	-1.247899047
2886	0.728172216	-1.247304371
2895	0.73328509	-1.247339434
2920	0.729463755	-1.246894417
3031	0.747703798	-1.250305344
3042	0.751013969	-1.240425567
3060	0.746307297	-1.247285748
3110	0.74947561	-1.247393835
3249	0.758844834	-1.2444137
3276	0.758197048	-1.249429849
3301	0.754238114	-1.248428082
3561	0.773096081	-1.253232771
3818	0.768293277	-1.24112908
3839	0.755451971	-1.239312171
3874	0.748515572	-1.236913361
4005	0.758784132	-1.230606562
4011	0.766357757	-1.220078179
4062	0.765080913	-1.229493253
4074	0.760774874	-1.227575639
4210	0.770008924	-1.225771086
4330	0.773482403	-1.217803879
4605	0.777064719	-1.193775444
4769	0.815041085	-1.187115414
5403	0.775642613	-1.277798357
6002	0.729841334	-1.269064614
6042	0.729665739	-1.266272378
6062	0.72735641	-1.271268143
6111	0.72707629	-1.269243717
6385	0.722005478	-1.259392982
6477	0.720459107	-1.273807257
6492	0.724233929	-1.270746595
6513	0.721233374	-1.271656943
6810	0.722808979	-1.281446942
7047	0.71218656	-1.291824391
7095	0.707710232	-1.296721371
7504	0.713961111	-1.293867142
7724	0.703458646	-1.292582793
7731	0.70051874	-1.294595718
7733	0.7049044	-1.294651183
7751	0.705168586	-1.297155218
7836	0.713567214	-1.303856925
7860	0.71687817	-1.304413414
8012	0.693455511	-1.309739546
8045	0.6957695	-1.309655492
8048	0.697810541	-1.305191539
8050	0.692910018	-1.296235881
8052	0.697091565	-1.308541659
8075	0.698438919	-1.30799929
8081	0.693788288	-1.308733625
8096	0.695162188	-1.310854566
8234	0.687473303	-1.300672817
8242	0.68099475	-1.306739637
8332	0.688073634	-1.309691742
8540	0.703508526	-1.303135244
8691	0.70161142	-1.302610624
8723	0.699103511	-1.294251003
8753	0.697956465	-1.294585246
8816	0.7055736	-1.298189378
8844	0.706876432	-1.302779953
8854	0.707763097	-1.299113619
8857	0.705277772	-1.297763664
8865	0.710086283	-1.313245417
10303	0.709057097	-1.29433586
10941	0.723590577	-1.29799277
10962	0.716289742	-1.290577426
11215	0.70984777	-1.291415729
11530	0.710988376	-1.284586213
11706	0.710836395	-1.278962333
11735	0.71106688	-1.281522042
11763	0.712558291	-1.273984231
12010	0.750011172	-1.29283457
12065	0.74810136	-1.287428381
12077	0.744572399	-1.287523099
12110	0.746058766	-1.287359756
12205	0.745338638	-1.288571291
12304	0.746556351	-1.289664826
12401	0.73250138	-1.291238127
12414	0.736942471	-1.291146481
12528	0.72853653	-1.292235234
12550	0.724944319	-1.292614052
12601	0.727849248	-1.289714742
12804	0.756278667	-1.28543291
12866	0.752274669	-1.287114594
12901	0.780034643	-1.282672003
13021	0.74969194	-1.335922031
13031	0.751196266	-1.331196386
13039	0.753052166	-1.328510963
13126	0.75449956	-1.331700202
13350	0.751043552	-1.308750485
13413	0.752044412	-1.314523693
13421	0.75848682	-1.335130624
13440	0.754413901	-1.317472866
13502	0.752680713	-1.312935697
13601	0.767755515	-1.324689576
13669	0.780279125	-1.317127802
13815	0.741738346	-1.31819069
13820	0.740829917	-1.309333362
13850	0.734746377	-1.326536697
13901	0.735851745	-1.32456655
14127	0.746968224	-1.374371932
14141	0.741723266	-1.373387234
14221	0.750303301	-1.373498793
14228	0.750479995	-1.375685968
14420	0.75408369	-1.359979473
14424	0.748345947	-1.348087697
14502	0.752123596	-1.349475315
14580	0.75420998	-1.352170948
14623	0.751806632	-1.35491243
14626	0.754169576	-1.356332372
14850	0.740528591	-1.335366379
14903	0.735718806	-1.34168927
15012	0.700534239	-1.393586062
15044	0.708978035	-1.396532844
15061	0.710027187	-1.40150105
15084	0.708041978	-1.39279935
15102	0.704076639	-1.396533001
15106	0.704885045	-1.397829008
15120	0.705349539	-1.394517284
15146	0.705778551	-1.392127427
15275	0.705989261	-1.399233277
15301	0.700881466	-1.400695157
15401	0.696503678	-1.391974208
15601	0.70337536	-1.387557202
15650	0.703097945	-1.385496143
15701	0.708815792	-1.38210972
15801	0.717767837	-1.374128375
15904	0.703441053	-1.375850847
16001	0.713412162	-1.395394071
16066	0.710086178	-1.397694341
16101	0.715818843	-1.403218914
16148	0.719611258	-1.404138425
16365	0.730920383	-1.381407655
16506	0.734308865	-1.399435732
16509	0.733999546	-1.397790647
16602	0.706801349	-1.36809969
16803	0.711903472	-1.35970841
16830	0.714681955	-1.364546172
17013	0.701613689	-1.346897158
17042	0.703569787	-1.333840464
17044	0.707890189	-1.355377117
17050	0.702312211	-1.343598035
17078	0.703699009	-1.33635312
17109	0.702982511	-1.340765919
17201	0.69680537	-1.354598643
17268	0.693671562	-1.353063826
17331	0.695073753	-1.343689314
17402	0.69767453	-1.338280297
17404	0.697492477	-1.339828239
17603	0.698848122	-1.33277803
17751	0.717584476	-1.35224001
17754	0.720072209	-1.342488059
17815	0.715809907	-1.334877521
17870	0.712756348	-1.340935562
17901	0.709624773	-1.329687295
18018	0.709388285	-1.315054526
18045	0.71007794	-1.313630169
18052	0.709391688	-1.317593169
18202	0.715011921	-1.326543521
18321	0.715796538	-1.314020051
18519	0.723511532	-1.32025812
18702	0.719787987	-1.323639604
18704	0.720242131	-1.324828014
18840	0.733024551	-1.336005299
18951	0.705454553	-1.315002551
18976	0.70203949	-1.311417251
19047	0.701077027	-1.307129136
19053	0.700495161	-1.308431269
19090	0.700331574	-1.310507757
19114	0.699625984	-1.309375983
19148	0.696621276	-1.311805144
19311	0.695306158	-1.322968397
19335	0.698528103	-1.321458311
19446	0.702475291	-1.31329446
19456	0.7004742	-1.317072092
19462	0.699873171	-1.31410524
19465	0.702103647	-1.320493631
19520	0.700894119	-1.323068018
19605	0.704656847	-1.325200688
19608	0.703618952	-1.326408802
19701	0.691719444	-1.320441254
19709	0.688509156	-1.321635947
19711	0.692611659	-1.321465641
19720	0.693101495	-1.318817358
19803	0.693545883	-1.319528253
19901	0.684040543	-1.318513152
19934	0.682424482	-1.318481911
19958	0.676260606	-1.312009082
19973	0.674756926	-1.319342239
20109	0.677032203	-1.352835122
20151	0.678806964	-1.351307025
20155	0.677045886	-1.35439659
20166	0.681093586	-1.351322156
20601	0.674415126	-1.34205025
20619	0.668418467	-1.335597963
20707	0.682156893	-1.341465941
20716	0.679724049	-1.339025593
20735	0.676807444	-1.341967279
20774	0.678782076	-1.340809307
20784	0.679958775	-1.341725781
20878	0.682848677	-1.347999803
21009	0.688658065	-1.331960584
21061	0.684087701	-1.337137353
21075	0.684076112	-1.339770627
21093	0.688659322	-1.337603575
21144	0.682471291	-1.338396203
21157	0.690552082	-1.34334823
21228	0.685649744	-1.33938118
21236	0.687093666	-1.33430302
21502	0.691807198	-1.375862052
21601	0.676833065	-1.3277501
21704	0.687469219	-1.351025438
21740	0.69171913	-1.35711739
21801	0.670375402	-1.318883051
21851	0.664552645	-1.318686006
22192	0.674646535	-1.349233573
22306	0.676676808	-1.345304065
22401	0.668445397	-1.352777859
22407	0.667395285	-1.352714749
22556	0.67143843	-1.351023745
22560	0.661449397	-1.341617259
22601	0.683461644	-1.364307712
22630	0.679098691	-1.364364958
22664	0.678523423	-1.370407099
22701	0.67165846	-1.360803778
22802	0.67082733	-1.376070196
22901	0.6647614	-1.369568064
22980	0.664344099	-1.377704129
23060	0.657191022	-1.354549443
23061	0.652501261	-1.335748513
23188	0.65174593	-1.339363047
23220	0.655444239	-1.35185943
23225	0.655068004	-1.353186835
23227	0.65679805	-1.351887337
23235	0.654631993	-1.354567297
23294	0.656924811	-1.353612391
23320	0.641645932	-1.330819768
23321	0.642571709	-1.334117495
23434	0.641428572	-1.33660926
23452	0.642483937	-1.328105582
23454	0.642999447	-1.327344946
23502	0.643308993	-1.330094369
23602	0.647908295	-1.335315574
23666	0.646394265	-1.333347312
23701	0.642466991	-1.332698776
23831	0.651867281	-1.351040797
23832	0.652812431	-1.355581753
23851	0.640012785	-1.342917699
23901	0.649646753	-1.369036114
24012	0.651487958	-1.393909623
24012	0.651279237	-1.395580521
24018	0.649690979	-1.395715485
24073	0.648647429	-1.403411909
24112	0.64046096	-1.39444543
24141	0.647954929	-1.406194668
24151	0.646054926	-1.393837926
24202	0.639450187	-1.433082323
24293	0.645296174	-1.441524566
24333	0.640429475	-1.41148153
24382	0.645019352	-1.415399135
24401	0.665608045	-1.379592683
24450	0.659780733	-1.385940304
24502	0.651743784	-1.382897042
24540	0.638745836	-1.386193983
24572	0.65370297	-1.380771057
24592	0.641132203	-1.377296461
24637	0.646502403	-1.426766344
24740	0.652123352	-1.414598444
24901	0.65994912	-1.403779452
25304	0.668665305	-1.42356707
25309	0.669068748	-1.426143359
25313	0.670545883	-1.426943928
25401	0.68835194	-1.360722447
25504	0.670580737	-1.43572078
25601	0.660321706	-1.431660776
25801	0.659742075	-1.416833039
25840	0.66370326	-1.414685133
26003	0.699043351	-1.408902902
26101	0.684457355	-1.42321595
26105	0.686118724	-1.423349029
26201	0.685432734	-1.401921842
26301	0.685266389	-1.401267302
26501	0.691487528	-1.396077041
26508	0.692000961	-1.394395968
26651	0.668637432	-1.410855648
27028	0.626887919	-1.406444403
27030	0.637329107	-1.407151965
27103	0.629432532	-1.401686942
27105	0.631537032	-1.40103947
27127	0.628978841	-1.400850646
27203	0.622971431	-1.392664352
27215	0.629711692	-1.387218108
27265	0.628147101	-1.396732367
27284	0.630171195	-1.398029142
27292	0.624182722	-1.398102549
27302	0.629456722	-1.384029986
27312	0.624146193	-1.381648384
27320	0.634948325	-1.390328966
27332	0.618713335	-1.381122334
27405	0.63027895	-1.39193698
27406	0.628379051	-1.392655049
27407	0.628798569	-1.394011967
27408	0.630318847	-1.393370378
27502	0.623857206	-1.376585147
27513	0.624776577	-1.375251371
27514	0.626871391	-1.379242104
27518	0.624085753	-1.374280147
27529	0.621481835	-1.371123213
27529	0.623481355	-1.372627417
27534	0.617494331	-1.360161158
27537	0.634193064	-1.369032361
27545	0.624791884	-1.369748213
27573	0.634841932	-1.378484766
27577	0.619914957	-1.366818256
27587	0.627704772	-1.370745303
27604	0.625636016	-1.371462971
27613	0.626052915	-1.373839563
27704	0.629060521	-1.37704636
27804	0.627725628	-1.358136488
27870	0.635870158	-1.354984529
27889	0.620762806	-1.344993768
27893	0.623683496	-1.360499712
27909	0.633413194	-1.33072711
28001	0.616769211	-1.399826818
28012	0.615390337	-1.414093878
28027	0.618299001	-1.406961291
28037	0.618716861	-1.413785588
28043	0.616752421	-1.429296715
28056	0.615367089	-1.415822249
28078	0.618606052	-1.411352239
28083	0.619000001	-1.406515785
28092	0.619190448	-1.417753947
28105	0.613072212	-1.408521222
28110	0.611028553	-1.406075045
28115	0.620974598	-1.41022008
28117	0.621257424	-1.411542564
28146	0.622273329	-1.404238099
28150	0.615683111	-1.423010493
28166	0.622828892	-1.411316634
28213	0.615975291	-1.409198661
28216	0.61687529	-1.41114364
28226	0.612437638	-1.411201235
28227	0.614536815	-1.408387236
28273	0.613342925	-1.412481465
28277	0.611978223	-1.409748413
28311	0.612832477	-1.376687788
28314	0.61203231	-1.378205204
28328	0.610761365	-1.367244214
28339	0.616622222	-1.372930419
28352	0.606585822	-1.38719685
28358	0.605042959	-1.378839062
28379	0.609501241	-1.391888496
28387	0.614511177	-1.38563088
28403	0.597546145	-1.359103542
28412	0.596019008	-1.359453631
28443	0.600466486	-1.355148046
28461	0.592568864	-1.362168637
28470	0.59287361	-1.368218894
28504	0.61452739	-1.356018218
28546	0.607092133	-1.350853369
28557	0.606224771	-1.340243324
28562	0.612568012	-1.345337261
28584	0.605455129	-1.345019791
28590	0.620664127	-1.350983725
28601	0.623979394	-1.419564695
28602	0.623341225	-1.418619249
28604	0.630981398	-1.428765184
28607	0.631771094	-1.425165904
28621	0.633117035	-1.410916629
28625	0.625131868	-1.411639602
28645	0.626675028	-1.422862195
28655	0.623519228	-1.425779691
28656	0.62694904	-1.416948142
28694	0.635318678	-1.422282372
28697	0.630912668	-1.416804992
28697	0.631502807	-1.418339076
28704	0.61866164	-1.440526342
28712	0.615297207	-1.443371338
28734	0.613733942	-1.455448151
28752	0.622789431	-1.431319273
28779	0.617277529	-1.452127176
28786	0.619944191	-1.447848102
28792	0.616610999	-1.438994614
28805	0.621004077	-1.440291442
28806	0.620578171	-1.442320458
28906	0.612628434	-1.466315785
29020	0.597720675	-1.407424406
29072	0.593412926	-1.417407539
29108	0.598333921	-1.424006536
29118	0.586852133	-1.413342404
29150	0.592632009	-1.402898302
29170	0.593047826	-1.41564517
29209	0.59282352	-1.412718023
29212	0.594785499	-1.416336938
29223	0.59541297	-1.411726797
29223	0.594645753	-1.412826249
29301	0.609709053	-1.430971435
29307	0.610360958	-1.429146305
29316	0.611792261	-1.430866892
29341	0.612462142	-1.425280902
29406	0.574868398	-1.397044409
29412	0.571549169	-1.395716811
29414	0.572669861	-1.39701144
29445	0.576490567	-1.397272938
29464	0.572929928	-1.393300758
29483	0.576558808	-1.399017278
29501	0.596671732	-1.393095668
29505	0.596251464	-1.391951938
29526	0.589728301	-1.378717729
29550	0.599762502	-1.397368546
29577	0.588432834	-1.376930175
29582	0.590438777	-1.373155493
29588	0.586810857	-1.378841855
29607	0.607882283	-1.436451398
29609	0.608981874	-1.438258726
29621	0.603053334	-1.443016553
29640	0.607746778	-1.441367105
29649	0.597048054	-1.434351034
29650	0.609803823	-1.435781761
29678	0.605446054	-1.448421084
29680	0.605720275	-1.435431235
29708	0.611391453	-1.413128413
29730	0.609779564	-1.413055878
29745	0.610597272	-1.417381081
29803	0.584897205	-1.426150812
29841	0.584684715	-1.430441405
29906	0.565984768	-1.408823369
29910	0.562724618	-1.410692602
30004	0.595078396	-1.470937304
30004	0.594079857	-1.471630782
30013	0.587192851	-1.466304423
30024	0.594671182	-1.468954294
30038	0.588190831	-1.46901908
30041	0.596762278	-1.467885281
30047	0.591969807	-1.468036109
30047	0.590381828	-1.467734452
30064	0.592473448	-1.477039955
30071	0.59222654	-1.469141914
30078	0.591395725	-1.466232516
30106	0.590867248	-1.476768177
30120	0.596800815	-1.480848549
30135	0.588615532	-1.479270204
30152	0.593978403	-1.477721931
30165	0.59814042	-1.487540849
30189	0.594778291	-1.475501508
30214	0.584071382	-1.473884959
30223	0.580266017	-1.471140771
30253	0.583502746	-1.469201324
30265	0.582871471	-1.479078797
30274	0.585596146	-1.473283895
30281	0.585561152	-1.470903567
30307	0.58918539	-1.472080371
30328	0.591945146	-1.472670055
30341	0.591382932	-1.471575456
30344	0.587415377	-1.474849726
30458	0.564685654	-1.426651678
30474	0.562162422	-1.437922197
30504	0.59848852	-1.46336827
30519	0.594922889	-1.465862199
30531	0.602877513	-1.458011769
30540	0.60499341	-1.474550895
30605	0.592400669	-1.454383256
30606	0.591938165	-1.456360977
30721	0.607209592	-1.482842449
30742	0.609948194	-1.4876019
30809	0.585245934	-1.433327398
30906	0.583025441	-1.431605276
30907	0.584562125	-1.432619417
31047	0.567134066	-1.459217021
31061	0.577730358	-1.452936437
31093	0.569287225	-1.460281375
31206	0.572699915	-1.460656492
31210	0.574097778	-1.461210555
31313	0.555204085	-1.424208729
31326	0.563234385	-1.41764792
31419	0.558143781	-1.416180803
31501	0.544495954	-1.436804839
31525	0.544982194	-1.422348972
31533	0.549553484	-1.445931798
31548	0.537410158	-1.425638828
31601	0.538252126	-1.454199755
31707	0.5518322	-1.469769332
31709	0.559738706	-1.46975605
31788	0.54428678	-1.461893439
31792	0.538254569	-1.465080269
31793	0.549521755	-1.457654856
31909	0.568129585	-1.482612209
32034	0.534603105	-1.421939647
32055	0.527137828	-1.44276797
32064	0.528722194	-1.448358847
32073	0.526460949	-1.426692151
32127	0.508069082	-1.414146429
32159	0.505346431	-1.430448177
32164	0.515765384	-1.417634935
32174	0.51072775	-1.415559005
32177	0.517546724	-1.425408117
32205	0.529079126	-1.426473797
32218	0.531894085	-1.424861506
32223	0.526537131	-1.424257196
32225	0.529169759	-1.421857723
32225	0.529343713	-1.423289707
32256	0.527512283	-1.423957615
32303	0.531875794	-1.472263191
32308	0.531960598	-1.470180577
32405	0.526898687	-1.494946384
32407	0.527174602	-1.497984655
32448	0.536270774	-1.486770666
32504	0.531969674	-1.52222181
32505	0.531177884	-1.523178165
32536	0.536265922	-1.510978954
32547	0.531331278	-1.512105493
