97817	11	25	92500	11875	0.776574529	-2.067864859	0	0	1	0	0	36.59545
43127	67	25	50700	19000	0.689091506	-1.436865904	0	0	4	58	1999	0.08085
59545	39	25	87500	23750	0.852422524	-1.938480268	0	0	2	0	0	68.55982
26667	62	25	55000	25500	0.667386923	-1.414025164	0	0	11	956	50860	1.03127
14415	62	25	55000	27500	0.746204177	-1.344284739	0	0	5	0	0	0.86888
28629	53	25	95000	43958	0.634187654	-1.420180556	0	0	9	27	654	1.25993
58219	61	25	81300	55469	0.828232627	-1.691337876	0	0	2	0	0	11.96868
36267	58	25	90000	56429	0.578468053	-1.499939101	0	0	2	0	0	1.45516
74459	51	26	39000	20000	0.619737026	-1.666691854	0	0	0	0	0	1.43725
24843	58	26	37500	23036	0.65407247	-1.425857536	0	0	0	0	0	0.48961
79223	35	26	50000	36250	0.597417581	-1.753308164	0	0	1	0	0	23.20954
76885	41	26	100000	80067	0.538102392	-1.724890539	0	0	0	0	0	35.04016
30447	60	27	60800	14583	0.567299638	-1.439691452	0	0	0	0	0	0.33062
63850	54	27	11300	21250	0.642656027	-1.566998805	0	0	0	0	0	0.02923
82640	41	27	9999	23542	0.760283608	-1.8527254	0	0	3	29	1231	100.21668
59058	40	27	625000	28333	0.819350437	-1.881373007	0	0	0	0	0	289.41159
47381	76	27	30600	33750	0.704806189	-1.481172657	0	0	1	0	0	0.04412
69042	49	27	31300	35500	0.706544956	-1.752007266	0	0	1	0	0	27.74748
22509	46	27	225000	47500	0.664651102	-1.344590154	0	0	2	0	0	11.78673
31039	58	27	85000	59583	0.568829716	-1.472865693	0	0	0	0	0	2.70433
41855	54	28	22500	5446	0.648936664	-1.444886163	0	0	5	0	0	0.22243
45642	47	28	0	20000	0.681508766	-1.449594904	0	0	2	0	0	0.04126
69220	69	28	87500	33750	0.749149403	-1.750171424	0	0	4	0	0	47.06726
37730	68	28	10700	37750	0.637892342	-1.465590916	0	0	2	0	0	0.38974
57660	56	28	9999	41250	0.799384324	-1.772993105	0	0	2	0	0	104.05993
99146	44	28	107500	51875	0.854377136	-2.06445733	0	0	1	0	0	37.03663
84764	85	28	110400	57083	0.65678321	-1.958410636	0	0	4	0	0	32.43909
52220	72	28	69300	75171	0.728529786	-1.605146623	0	0	9	99	1890	0.04884
26236	49	29	70800	14904	0.675724728	-1.401772359	0	0	0	0	0	0.28983
79231	79	29	33800	29688	0.592445784	-1.764405142	0	0	1	0	0	0.37436
15776	58	29	48000	33750	0.715772616	-1.380680369	0	0	1	0	0	2.27718
24962	51	30	75000	9250	0.65749314	-1.408571463	0	0	2	0	0	0.25776
63464	43	30	17500	20577	0.698038395	-1.607779278	0	0	1	0	0	4.74984
83322	47	30	118800	21607	0.755318618	-2.007286941	0	0	3	0	0	76.13531
68362	58	30	28300	25833	0.700827275	-1.700728637	0	0	2	0	0	10.22648
59354	60	30	95000	27500	0.80491091	-1.823314612	0	0	2	0	0	92.04425
54976	35	30	87000	29688	0.77116071	-1.555340057	0	0	3	0	0	0.09044
97819	44	30	791700	33750	0.776764945	-2.054602538	0	0	0	0	0	39.90811
82242	51	30	42500	33750	0.744171026	-1.816680825	0	0	0	0	0	89.76865
82440	79	30	65000	38750	0.780527368	-1.899991272	0	0	8	22	617	0.22662
79259	60	31	25400	16250	0.599704835	-1.753085862	0	0	2	0	0	34.68867
88136	39	31	875000	19750	0.59943033	-1.82510347	0	0	2	0	0	374.13773
88411	70	31	225000	20938	0.61406701	-1.801009514	0	0	0	0	0	119.55867
28662	54	31	112500	22813	0.628775755	-1.428319812	0	0	13	165	3314	7.99374
37719	70	31	137500	31250	0.628828464	-1.473557943	0	0	7	98	3449	0.16939
39109	74	31	52700	31250	0.570296002	-1.559192645	0	0	9	105	2414	1.69984
73553	74	31	65000	31563	0.600180961	-1.723496998	0	0	2	0	0	44.91738
27582	63	31	77500	35000	0.636206581	-1.371353295	0	0	9	29	258	0.26778
62336	65	31	40400	38750	0.706291586	-1.591232649	0	0	3	0	0	0.05751
47021	49	31	59200	43092	0.680200293	-1.486059667	0	0	3	0	0	0.47342
72038	70	31	137500	55893	0.601308828	-1.592836467	0	0	2	0	0	7.38784
42370	41	32	17500	18750	0.653590654	-1.514132031	0	0	2	0	0	0.09182
72686	55	32	48300	18750	0.624965457	-1.620175217	0	0	1	0	0	10.38983
79056	46	32	29100	24375	0.63219173	-1.750263542	0	0	0	0	0	11.79702
41386	65	32	9999	29167	0.653590026	-1.462837415	0	0	1	0	0	9.37319
16234	56	32	80000	29375	0.717873958	-1.384690891	0	0	1	0	0	0.60446
23302	89	32	0	33462	0.660712784	-1.318216379	0	0	6	16	501	0.12719
30639	337	32	70000	33750	0.598331505	-1.451210869	0	0	16	430	6823	0.21267
16941	80	32	47500	36250	0.732529976	-1.35726566	0	0	1	0	0	2.46923
60926	76	32	45000	37000	0.708147918	-1.532548937	0	0	4	10	202	2.16679
52562	64	32	27900	38125	0.72019734	-1.610026494	0	0	1	0	0	0.25547
57256	98	32	72500	46875	0.78995644	-1.695848121	0	0	0	0	0	41.89649
28765	53	32	59300	49531	0.627201991	-1.433110758	0	0	3	0	0	1.39039
4672	32	32	137500	53750	0.775498237	-1.191798027	0	0	5	0	0	0.21746
43914	74	33	71900	14028	0.694115628	-1.412749014	0	0	2	0	0	0.04459
69135	58	33	112500	28750	0.737570731	-1.749783454	0	0	0	0	0	113.91767
18459	119	33	88600	31250	0.724511934	-1.316108702	0	0	8	159	5740	0.65995
99105	57	33	1000001	37500	0.818410839	-2.060722744	0	0	0	0	0	82.09873
79519	46	34	131300	4444	0.559415096	-1.739477652	0	0	1	0	0	27.77981
41421	109	34	12500	18000	0.663107166	-1.451188058	0	0	0	0	0	2.40656
41390	81	34	30600	29750	0.653487418	-1.455114368	0	0	1	0	0	1.23239
72105	90	34	27500	30313	0.60099692	-1.621148395	0	0	13	168	6884	0.05616
67049	70	34	72500	30833	0.648965846	-1.707930808	0	0	2	0	0	31.39624
62857	68	34	28600	31806	0.679121993	-1.551158249	0	0	0	0	0	3.53967
68881	77	34	19200	36563	0.722721016	-1.734856509	0	0	1	0	0	43.05667
83119	96	34	90700	43438	0.744723527	-1.937595543	0	0	3	0	0	3.19993
66522	69	34	23800	46250	0.69586464	-1.674787198	0	0	1	0	0	0.54825
41549	73	35	0	8173	0.650879809	-1.44166411	0	0	6	0	0	0.14432
63433	56	35	45000	12344	0.68991106	-1.591140687	0	0	0	0	0	1.96003
49792	69	35	35500	14375	0.791396459	-1.471029851	0	0	6	16	392	0.04599
25231	93	35	59400	16354	0.674173077	-1.423656728	0	0	0	0	0	8.00924
59842	51	35	87500	17188	0.826231415	-2.015007004	0	0	2	0	0	140.54228
32013	58	35	19700	20481	0.526934519	-1.453803626	0	0	2	0	0	1.01602
22507	54	35	322700	23542	0.658994926	-1.335104569	0	0	18	124	3098	1.71902
50552	70	35	16500	26667	0.740772555	-1.648907246	0	0	2	0	0	1.00704
44690	67	35	246400	29063	0.708890434	-1.425787985	0	0	27	851	25726	0.09143
50573	72	35	9999	29750	0.748244153	-1.651599294	0	0	2	0	0	0.39177
58224	57	35	9999	30625	0.840653141	-1.709869782	0	0	2	0	0	14.96627
49722	83	35	117500	35625	0.792659082	-1.481202084	0	0	16	76	1231	0.0154
15784	85	35	40700	35625	0.71627103	-1.380873682	0	0	2	0	0	0.18336
49634	86	35	52000	40469	0.771700156	-1.506035833	0	0	3	0	0	0.03823
50101	75	35	51000	42500	0.744983494	-1.63401587	0	0	2	0	0	12.08126
22723	79	35	137500	55227	0.669200425	-1.368275057	0	0	5	14	208	3.79214
26838	29	35	275000	80102	0.675658248	-1.381596265	0	0	1	0	0	14.25952
23441	86	36	17500	8571	0.658209615	-1.321199723	0	0	15	112	3370	0.18638
41426	91	36	71700	14028	0.659413212	-1.448607257	0	0	3	0	0	1.20937
41622	78	36	45800	14135	0.654768786	-1.445211963	0	0	9	50	1119	0.34345
25916	95	36	72000	19750	0.657608664	-1.422455767	0	0	0	0	0	0.01865
24887	67	36	17900	27083	0.652285881	-1.420424326	0	0	0	0	0	0.0315
69365	62	36	40000	46250	0.74932603	-1.788691573	0	0	8	31	458	40.76903
46968	87	36	61500	48250	0.718648989	-1.51050775	0	0	1	0	0	0.36854
59642	55	37	87500	14167	0.808063952	-1.936713226	0	0	2	0	0	87.27567
54645	70	37	36900	16250	0.75598296	-1.587012635	0	0	3	17	107	0.0286
73551	91	37	9999	17292	0.599745746	-1.725929289	0	0	0	0	0	38.88529
52568	89	37	45800	26875	0.718734806	-1.609901057	0	0	1	0	0	0.63356
59217	74	37	55000	35625	0.83040825	-1.81975812	0	0	1	0	0	4.22996
79093	76	37	18700	38500	0.633054394	-1.763555795	0	0	2	0	0	2.02673
18820	94	37	80000	60250	0.729681564	-1.320312537	0	0	0	0	0	0.80106
12784	59	38	350000	7321	0.72723086	-1.302327774	0	0	2	0	0	1.50575
79740	38	38	9999	16750	0.541877958	-1.788254543	0	0	0	0	0	219.10426
24215	98	38	34000	17917	0.644417552	-1.445050224	0	0	3	0	0	0.01645
38880	87	38	36000	20417	0.603435895	-1.546487573	0	0	4	25	365	0.45985
56629	26	38	22500	21667	0.846894648	-1.645057381	0	0	6	48	1160	66.12535
97736	78	38	275000	26563	0.745604046	-2.079004265	0	0	4	2	309	585.42075
35559	80	38	50000	26667	0.591675936	-1.531185189	0	0	3	66	1080	1.06046
56720	69	38	12500	28438	0.848002094	-1.69027408	0	0	0	0	0	34.24609
45837	102	38	52500	28750	0.716539479	-1.471331845	0	0	4	16	391	0.04696
50593	82	38	26300	36042	0.744458115	-1.65641286	0	0	2	0	0	1.05669
58363	93	38	31700	42188	0.850927737	-1.735336788	0	0	1	0	0	47.79434
52348	70	38	31900	43750	0.732742173	-1.612352215	0	0	0	0	0	1.012
76953	64	38	65000	55250	0.553850306	-1.751388058	0	0	1	0	0	44.59985
95944	69	38	154200	62917	0.690210315	-2.108416833	0	0	2	0	0	3.81731
79330	60	38	350000	75487	0.576994192	-1.766066137	0	0	1	0	0	179.68209
24816	89	39	12500	4583	0.653793269	-1.425968993	0	0	0	0	0	0.02012
99359	72	39	32500	13393	0.811473592	-2.06186707	0	0	11	15	172	40.09046
57358	64	39	9999	13571	0.769345672	-1.717965596	0	0	1	0	0	4.13471
26327	67	39	37500	18625	0.68301324	-1.412251246	0	0	2	0	0	7.40812
57364	68	39	10800	20000	0.757831211	-1.721040063	0	0	3	0	0	1.09561
28702	28	39	112500	21250	0.617564929	-1.459748601	0	0	10	33	1068	2.78097
4683	6	39	1000001	24583	0.771660083	-1.199686444	0	0	6	24	842	1.93576
60967	86	39	55300	29688	0.708856086	-1.528781679	0	0	3	17	470	0.04195
80479	44	39	843800	29688	0.699409142	-1.864574615	0	0	1	0	0	133.84147
38021	88	39	54600	30833	0.626156993	-1.556387656	0	0	2	0	0	1.44498
29846	80	39	35000	31250	0.576721118	-1.417606527	0	0	2	0	0	2.958
71666	77	39	45000	55625	0.587937494	-1.59073064	0	0	2	0	0	11.07912
87011	53	40	9999	4688	0.594159488	-1.850410988	0	0	1	0	0	318.39497
78001	41	40	55000	9792	0.493299755	-1.732764766	0	0	2	0	0	81.16301
24624	70	40	64200	12031	0.649279324	-1.430757269	0	0	18	462	33093	0.1928
24855	62	40	18800	15313	0.652909208	-1.421111061	0	0	0	0	0	0.06227
40816	71	40	45000	16389	0.645684033	-1.454311272	0	0	0	0	0	23.34436
95984	65	40	95000	16786	0.698676383	-2.113920328	0	0	1	0	0	6.97003
35471	64	40	55000	18393	0.583054167	-1.538498433	0	0	2	0	0	2.55977
66863	65	40	21600	21118	0.660266434	-1.676539683	0	0	0	0	0	7.42966
29589	99	40	45800	21429	0.595069415	-1.384354968	0	0	2	0	0	0.08099
25870	91	40	103100	38214	0.657340197	-1.420767126	0	0	4	0	0	4.82617
41142	95	40	19700	38333	0.668079679	-1.449889306	0	0	1	0	0	0.55947
80430	30	41	97500	21667	0.707329097	-1.858092776	0	0	3	0	0	188.32722
97722	67	41	85000	25250	0.76072968	-2.07786858	0	0	1	0	0	216.63564
67559	60	41	12500	25833	0.670472177	-1.735176899	0	0	0	0	0	58.62746
79847	44	41	53100	25833	0.554244419	-1.828463944	0	0	1	0	0	464.6631
76949	30	41	37500	37500	0.559067933	-1.757535771	0	0	2	0	0	27.09932
28707	49	41	88800	44531	0.61817342	-1.450006453	0	0	4	52	1717	0.06402
25977	49	42	55000	7292	0.659871466	-1.412199514	0	0	1	0	0	0.14993
26162	113	42	45000	18864	0.690844794	-1.409618626	0	0	0	0	0	0.50376
5825	117	42	47500	25833	0.782900109	-1.26074712	0	0	10	54	2058	0.26457
83243	95	42	69300	26875	0.73737302	-1.967512249	0	0	1	0	0	132.58557
56434	84	42	52800	30250	0.809476673	-1.656829575	0	0	7	20	222	3.00866
59351	77	42	106300	36250	0.803585733	-1.842830884	0	0	2	0	0	393.5275
68380	103	42	32500	36563	0.701951755	-1.682618804	0	0	3	0	0	6.05067
88414	60	42	43200	45000	0.641290987	-1.814650588	0	0	2	0	0	13.61046
58009	92	42	80800	49063	0.826718694	-1.697896963	0	0	2	0	0	33.11818
82190	64	42	0	53750	0.777852512	-1.927564874	0	0	112	539	24597	484.77522
62874	74	43	22500	14688	0.661886029	-1.552944035	0	0	2	0	0	0.63798
74440	94	43	24300	21563	0.615783384	-1.663424162	0	0	0	0	0	0.81424
58313	61	43	12700	21875	0.840559364	-1.746066968	0	0	3	3	16	1.80608
51051	82	43	20000	25000	0.736362719	-1.674851845	0	0	3	0	0	2.62163
52308	81	43	31300	26667	0.725912543	-1.608623493	0	0	2	0	0	0.03323
69354	65	43	55000	28036	0.741419811	-1.802772453	0	0	0	0	0	102.03304
14721	102	43	34000	30750	0.733409849	-1.366099923	0	0	3	0	0	0.21432
67482	97	43	37500	33750	0.681085454	-1.697503146	0	0	5	21	593	1.08365
47982	102	43	37500	37500	0.701555758	-1.527625904	0	0	6	25	766	0.06684
89420	32	43	75000	38594	0.670631944	-2.062216607	0	0	1	0	0	1227.59442
25665	105	43	107100	40536	0.658282343	-1.436580926	0	0	1	0	0	0.19115
49764	85	44	256300	17105	0.792788114	-1.48050657	0	0	9	32	1045	0.01716
17076	119	44	147200	25972	0.708768942	-1.349423582	0	0	11	90	2753	0.83247
24882	112	44	45700	28125	0.656540487	-1.427051498	0	0	2	0	0	3.34859
84732	67	44	111100	28125	0.671139346	-1.953098482	0	0	0	0	0	8.61179
79240	101	44	30000	30536	0.608795679	-1.756819662	0	0	2	0	0	7.29712
71410	108	44	34000	31442	0.55756297	-1.619583079	0	0	2	0	0	3.35599
97033	74	44	75000	34688	0.788427671	-2.104147461	0	0	3	0	0	189.07196
50110	81	44	13800	35500	0.730278013	-1.657644155	0	0	1	0	0	1.82954
59467	77	44	46700	41875	0.838911948	-1.960103047	0	0	2	0	0	61.13299
51008	106	44	70700	47188	0.747162188	-1.680214386	0	0	8	47	1167	0.03485
22433	105	44	112500	62857	0.669532736	-1.359029211	0	0	3	12	327	3.53501
83874	59	45	32500	7000	0.83134605	-2.020995281	0	0	1	0	0	39.72632
63738	74	45	17500	8333	0.647325515	-1.570047807	0	0	0	0	0	0.2566
40930	89	45	18700	8958	0.642729697	-1.460991136	0	0	2	0	0	2.8322
57571	58	45	28500	11667	0.752685003	-1.729439774	0	0	0	0	0	27.03717
67021	102	45	18800	21042	0.65937012	-1.72619615	0	0	3	11	260	48.36536
83235	88	45	95000	21071	0.782920511	-1.991144984	0	0	2	0	0	20.17823
79324	86	45	23100	21875	0.590779745	-1.793617172	0	0	0	0	0	81.11219
41234	85	45	65000	22083	0.65965686	-1.44383167	0	0	2	0	0	0.94107
56287	94	45	13900	27143	0.776794772	-1.663303943	0	0	1	0	0	3.29849
40979	117	45	27500	28750	0.64625411	-1.457520444	0	0	5	18	821	2.18322
84536	1550	45	9999	28750	0.648415194	-1.933265555	0	0	10	186	5496	478.83298
82430	73	45	36300	33750	0.76470184	-1.888370591	0	0	1	0	0	5.25502
16633	112	45	51800	38438	0.700928207	-1.365452022	0	0	3	4	33	0.03652
98670	107	45	106300	41667	0.800400141	-2.114399159	0	0	1	0	0	20.02745
42084	87	45	27500	46250	0.653387567	-1.540174211	0	0	0	0	0	0.22701
52652	86	45	62500	46563	0.717293374	-1.597919791	0	0	3	10	76	1.07998
76841	31	45	12500	50417	0.538241913	-1.746336167	0	0	1	0	0	40.71365
14039	117	45	62500	54500	0.747667845	-1.364280295	0	0	1	0	0	1.47967
47174	104	45	38000	75406	0.667016948	-1.509179083	0	0	2	0	0	1.71314
95250	87	46	85000	12625	0.667517299	-2.101428936	0	0	6	0	0	13.26202
81043	96	46	9999	23750	0.665359549	-1.784071617	0	0	0	0	0	0.16521
72424	81	46	18900	23750	0.635187623	-1.583513232	0	0	1	0	0	2.77366
83463	53	46	112500	23750	0.794821039	-1.989382638	0	0	2	0	0	48.45771
5868	104	46	77000	27500	0.782839336	-1.263001736	0	0	20	92	2444	0.27251
63934	93	46	12900	28438	0.64982912	-1.576974373	0	0	4	0	0	0.89071
87735	90	47	69200	7308	0.629988217	-1.834836997	0	0	0	0	0	25.60929
97710	86	47	112500	18750	0.739378142	-2.073106658	0	0	2	0	0	379.37092
67334	76	47	25600	19583	0.646229798	-1.678617968	0	0	2	0	0	0.15351
67478	93	47	17800	25625	0.686783779	-1.710164742	0	0	3	16	289	0.50441
79251	72	47	38800	27083	0.609531667	-1.752756536	0	0	1	0	0	107.10617
57421	106	47	22500	29375	0.79819668	-1.708973799	0	0	3	0	0	29.36569
63566	68	47	9999	31875	0.698893188	-1.621987776	0	0	4	9	121	25.58812
80862	68	47	95000	32083	0.678953168	-1.797958626	0	0	0	0	0	213.47536
24412	89	47	82500	32386	0.664236796	-1.393636908	0	0	2	0	0	0.8965
82714	85	47	460000	33750	0.778966259	-1.83037391	0	0	5	8	474	45.12075
50102	101	47	32100	35750	0.736943303	-1.630562579	0	0	3	0	0	0.50463
87933	127	47	94300	37188	0.573546154	-1.867513121	0	0	1	0	0	2.00063
39061	146	47	49500	39167	0.577183159	-1.585442135	0	0	6	0	0	12.76599
68667	104	47	48300	39167	0.717165406	-1.698391083	0	0	1	0	0	16.70491
5344	281	47	137500	66875	0.747809269	-1.269734379	0	0	19	282	6112	4.33117
51011	95	48	26500	18333	0.749136609	-1.684689916	0	0	0	0	0	2.01928
71218	108	48	59200	21786	0.564842773	-1.60168286	0	0	3	3	69	0.96502
57650	68	48	42500	21875	0.800295735	-1.798305877	0	0	0	0	0	95.75852
82224	84	48	272500	24886	0.750595443	-1.829487859	0	0	0	0	0	303.21512
48852	126	48	45000	26250	0.756692978	-1.484285487	0	0	5	68	908	0.04726
74737	111	48	22500	26875	0.59393825	-1.656354444	0	0	1	0	0	3.50511
59419	77	48	137500	27188	0.837626199	-1.960232585	0	0	3	2	37	60.94547
83548	117	48	44300	36250	0.808835876	-2.033502746	0	0	3	2	93	16.63992
22529	107	48	103100	40469	0.663463353	-1.338403398	0	0	2	0	0	2.93614
84637	84	48	92500	43333	0.677971839	-1.9665364	0	0	12	31	533	1125.06822
24218	91	49	45000	17734	0.641128445	-1.44976249	0	0	3	0	0	1.49999
32335	11	49	27500	18750	0.524475332	-1.484909163	0	0	0	0	0	19.03844
54640	84	49	35600	22188	0.756612448	-1.590026364	0	0	0	0	0	0.08189
82422	115	49	85000	33438	0.776658776	-1.891445878	0	0	0	0	0	14.48125
43158	122	49	41700	36058	0.688737501	-1.437592781	0	0	5	7	178	0.58418
56294	108	49	25800	36250	0.773502139	-1.661869318	0	0	3	0	0	0.97016
56177	123	49	15800	36250	0.765704531	-1.679790812	0	0	1	0	0	3.33164
15353	133	49	50000	42500	0.698205999	-1.40139912	0	0	1	0	0	0.9393
71401	119	49	112500	42679	0.554319712	-1.605491064	0	0	2	0	0	10.97526
73851	78	49	37500	51563	0.639566602	-1.73979422	0	0	5	0	0	27.04345
