35111	0.581064841	-1.520094948
85353	0.583310713	-1.959523772
91764	0.594772744	-2.052288144
92374	0.594603307	-2.04504597
95304	0.653901462	-2.106201312
30517	0.595685865	-1.462403247
31636	0.536601897	-1.450380058
60446	0.726685671	-1.537564577
66609	0.680412158	-1.669427745
1085	0.735878373	-1.270100078
45050	0.688434878	-1.472398573
45889	0.718131499	-1.459764414
97317	0.778999594	-2.149190814
18031	0.707710888	-1.320618877
18640	0.720827229	-1.322025822
29172	0.591801949	-1.415135682
75232	0.569985107	-1.690163444
77064	0.522389437	-1.667535948
22603	0.685746827	-1.364730939
